artist_name,artist_popularity,artist_followers,artist_image_url,track_name,duration_min,popularity,release_date,genres,collaborators,album_cover_url,date_gathered,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
XXXTENTACION,89,47302540,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,Falling Down - Bonus Track,3.27,84,2018-11-09,"['emo rap', 'miami hip hop', 'rap']",['Lil Peep'],https://i.scdn.co/image/ab67616d0000b27355e36b0dc5b0ef008fc85319,2024-11-05,Top Track,0.669,0.574,4.0,-6.442,0.0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400.0,4.0
XXXTENTACION,89,47302540,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,Fuck Love,2.44,83,2017-08-25,"['emo rap', 'miami hip hop', 'rap']",['Trippie Redd'],https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2024-11-05,Top Track,0.797,0.533,0.0,-9.74,0.0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520.0,4.0
XXXTENTACION,89,47302540,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,Hope,1.85,82,2018-03-16,"['emo rap', 'miami hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2024-11-05,Top Track,0.592,0.457,9.0,-6.081,0.0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886.0,4.0
XXXTENTACION,89,47302540,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,Moonlight,2.25,81,2018-03-16,"['emo rap', 'miami hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2024-11-05,Top Track,0.921,0.537,9.0,-5.723,0.0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090.0,4.0
XXXTENTACION,89,47302540,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,Everybody Dies In Their Nightmares,1.59,80,2017-08-25,"['emo rap', 'miami hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2024-11-05,Top Track,0.734,0.57,7.0,-7.066,0.0,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467.0,4.0
XXXTENTACION,89,47302540,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,Jocelyn Flores,1.99,79,2017-08-25,"['emo rap', 'miami hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2024-11-05,Top Track,0.872,0.391,0.0,-9.144,0.0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133.0,4.0
XXXTENTACION,89,47302540,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,SAD!,2.78,78,2018-03-16,"['emo rap', 'miami hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2024-11-05,Top Track,0.74,0.613,8.0,-4.88,1.0,0.145,0.258,0.00372,0.123,0.473,75.023,166606.0,4.0
XXXTENTACION,89,47302540,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,Look At Me!,2.11,78,2017-02-20,"['emo rap', 'miami hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b27371af28545729f60b3eca66f7,2024-11-05,Top Track,0.763,0.726,1.0,-6.405,1.0,0.282,0.259,0.0,0.0976,0.349,139.059,126346.0,4.0
XXXTENTACION,89,47302540,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4,I Don't Wanna Do This Anymore,1.46,77,2017-05-16,"['emo rap', 'miami hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b2735485ea186d6971e18fabcc2f,2024-11-05,Top Track,0.433,0.778,4.0,-7.681,1.0,0.041,0.843,0.0,0.139,0.764,114.208,87561.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,I Don't Wanna Wait,2.49,86,2024-04-05,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",['OneRepublic'],https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49,2024-11-05,Top Track,0.681,0.714,1.0,-4.617,0.0,0.0309,0.0375,0.0,0.232,0.554,129.976,149668.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,I'm Good (Blue),2.92,85,2022-08-26,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",['Bebe Rexha'],https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4,2024-11-05,Top Track,0.561,0.965,7.0,-3.673,0.0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,Baby Don't Hurt Me,2.33,82,2023-04-06,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']","['Anne-Marie', 'Coi Leray']",https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a,2024-11-05,Top Track,0.602,0.91,7.0,-3.404,1.0,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,When We Were Young (The Logical Song),2.46,77,2023-11-10,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",['Kim Petras'],https://i.scdn.co/image/ab67616d0000b273c8e153557024fd571a5a83d6,2024-11-05,Top Track,0.657,0.914,0.0,-4.513,0.0,0.0523,0.0526,6.32e-06,0.109,0.502,139.989,147433.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,Be My Lover (feat. La Bouche) - 2023 Mix,2.83,77,2023-04-21,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']","['Hypaton', 'La Bouche']",https://i.scdn.co/image/ab67616d0000b273938bdd1b09723e2531cd8687,2024-11-05,Top Track,0.589,0.973,8.0,-5.317,1.0,0.0426,0.0347,0.000945,0.45,0.115,126.003,169524.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,Never Going Home Tonight (feat. Madison Love),2.74,75,2024-09-06,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']","['Alesso', 'Madison Love']",https://i.scdn.co/image/ab67616d0000b273a2f04cd16c327c6aa04be8c1,2024-11-05,Top Track,0.513,0.813,5.0,-2.744,1.0,0.0335,0.28,0.0,0.258,0.355,125.91,164285.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,Titanium (feat. Sia),4.08,68,2011-08-24,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",['Sia'],https://i.scdn.co/image/ab67616d0000b273a197a2ef3ad6704d1f44aa4e,2024-11-05,Top Track,0.604,0.788,0.0,-3.673,0.0,0.103,0.0678,0.153,0.127,0.301,126.06,245040.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,Sexy Bitch (feat. Akon),3.26,67,2009-08-21,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",['Akon'],https://i.scdn.co/image/ab67616d0000b273b2e43ed3850e072831f7b2c6,2024-11-05,Top Track,0.813,0.627,11.0,-5.018,0.0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,Memories (feat. Kid Cudi),3.5,66,2009-08-21,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",['Kid Cudi'],https://i.scdn.co/image/ab67616d0000b273b2e43ed3850e072831f7b2c6,2024-11-05,Top Track,0.561,0.87,8.0,-6.103,1.0,0.343,0.0015,2.82e-06,0.246,0.498,129.98,210093.0,4.0
David Guetta,90,26361839,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,Where Them Girls At (feat. Nicki Minaj & Flo Rida),3.5,66,2011-08-24,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']","['Flo Rida', 'Nicki Minaj']",https://i.scdn.co/image/ab67616d0000b273a197a2ef3ad6704d1f44aa4e,2024-11-05,Top Track,0.664,0.872,3.0,-3.117,1.0,0.0396,0.0306,0.0,0.228,0.555,129.873,210093.0,4.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,DOS DÍAS,2.57,88,2024-08-22,"['corridos tumbados', 'sad sierreno']",['Tito Double P'],https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b,2024-11-05,Top Track,0.745,0.513,1.0,-9.116,1.0,0.087,0.783,0.0,0.216,0.929,109.935,154620.0,3.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,LA PATRULLA,2.18,86,2024-06-20,"['corridos tumbados', 'sad sierreno']",['Neton Vega'],https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b,2024-11-05,Top Track,0.722,0.74,6.0,-7.22,0.0,0.063,0.68,3.27e-05,0.176,0.893,132.731,130615.0,3.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,QLONA,2.88,84,2023-08-10,"['corridos tumbados', 'sad sierreno']",['KAROL G'],https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03,2024-11-05,Top Track,0.841,0.738,7.0,-7.455,0.0,0.307,0.52,0.0,0.0892,0.484,169.918,172798.0,4.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,LOS CUADROS,2.67,83,2024-08-08,"['corridos tumbados', 'sad sierreno']",['Tito Double P'],https://i.scdn.co/image/ab67616d0000b273580fd1177275056e83589fd2,2024-11-05,Top Track,0.782,0.539,11.0,-10.68,1.0,0.0716,0.319,0.0,0.0905,0.939,122.149,160424.0,3.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,HOLLYWOOD,4.75,82,2024-06-20,"['corridos tumbados', 'sad sierreno']",['Estevan Plazola'],https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b,2024-11-05,Top Track,0.707,0.683,3.0,-7.598,0.0,0.191,0.7,5.88e-06,0.134,0.545,94.979,284864.0,3.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,SANTAL 33,3.17,81,2024-06-20,"['corridos tumbados', 'sad sierreno']",['Oscar Maydon'],https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b,2024-11-05,Top Track,0.715,0.764,6.0,-6.064,0.0,0.0946,0.666,8.11e-06,0.148,0.735,125.095,189834.0,3.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,La Bebe - Remix,3.91,81,2023-03-17,"['corridos tumbados', 'sad sierreno']",['Yng Lvcas'],https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9,2024-11-05,Top Track,0.812,0.479,2.0,-5.678,0.0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,234353.0,4.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,BELANOVA,2.75,80,2024-06-20,"['corridos tumbados', 'sad sierreno']",['Tito Double P'],https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b,2024-11-05,Top Track,0.726,0.808,1.0,-5.845,1.0,0.064,0.556,5.4e-06,0.208,0.814,129.84,164822.0,3.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,TOMMY & PAMELA,3.49,78,2024-06-20,"['corridos tumbados', 'sad sierreno']",['Kenia OS'],https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b,2024-11-05,Top Track,0.798,0.797,11.0,-3.797,0.0,0.0471,0.382,0.00039,0.164,0.51,94.012,209424.0,4.0
Peso Pluma,93,17021862,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696,QUEMA,2.52,74,2024-05-10,"['corridos tumbados', 'sad sierreno']","['Ryan Castro', 'SOG']",https://i.scdn.co/image/ab67616d0000b273dca8e6ba1b5d33d0e69b0cfc,2024-11-05,Top Track,0.819,0.861,0.0,-3.322,1.0,0.0491,0.0286,0.000836,0.0676,0.905,97.014,150928.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,Fuck Love,2.44,83,2017-08-25,"['melodic rap', 'rap', 'trap']",['XXXTENTACION'],https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2024-11-05,Top Track,0.797,0.533,0.0,-9.74,0.0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,Thick Of It (feat. Trippie Redd),2.68,81,2024-10-03,"['melodic rap', 'rap', 'trap']",['KSI'],https://i.scdn.co/image/ab67616d0000b2734b8b52a487c842534619501a,2024-11-05,Top Track,0.588,0.826,11.0,-3.733,0.0,0.0485,0.0768,0.0,0.327,0.648,145.825,160842.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,Hurts Me,2.35,76,2023-06-27,"['melodic rap', 'rap', 'trap']","['Tory Lanez', 'Yoko Gold']",https://i.scdn.co/image/ab67616d0000b2731dba361996f5b70c1df2b4ee,2024-11-05,Top Track,0.553,0.786,8.0,-5.477,0.0,0.0325,0.0438,0.0,0.119,0.673,149.968,140801.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,Miss The Rage,3.95,72,2021-08-21,"['melodic rap', 'rap', 'trap']",['Playboi Carti'],https://i.scdn.co/image/ab67616d0000b2731c0aacb7cb42f20914d319f4,2024-11-05,Top Track,0.581,0.877,8.0,-4.938,1.0,0.114,0.0151,0.0,0.826,0.353,77.006,236883.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,Dark Knight Dummo (feat. Travis Scott),4.27,71,2018-08-10,"['melodic rap', 'rap', 'trap']",['Travis Scott'],https://i.scdn.co/image/ab67616d0000b273e71ccb392305961631deb63b,2024-11-05,Top Track,0.378,0.817,8.0,-3.071,0.0,0.0911,0.151,0.0,0.149,0.257,121.079,256163.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,Excitement,4.72,71,2020-10-30,"['melodic rap', 'rap', 'trap']",['PARTYNEXTDOOR'],https://i.scdn.co/image/ab67616d0000b273d9e1e8811360d855de6c345c,2024-11-05,Top Track,0.443,0.536,4.0,-8.187,0.0,0.0378,0.0194,4.24e-05,0.1,0.0391,121.967,283285.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,The Grinch,1.52,70,2019-11-22,"['melodic rap', 'rap', 'trap']",[],https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85,2024-11-05,Top Track,0.721,0.496,8.0,-6.296,1.0,0.0645,0.14,0.000101,0.102,0.18,81.499,91288.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,Taking A Walk,2.03,69,2018-08-10,"['melodic rap', 'rap', 'trap']",[],https://i.scdn.co/image/ab67616d0000b273e71ccb392305961631deb63b,2024-11-05,Top Track,0.764,0.526,0.0,-6.381,0.0,0.0544,0.678,0.0,0.163,0.323,81.004,121680.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,1400 / 999 Freestyle (feat. Juice WRLD),2.93,69,2018-11-09,"['melodic rap', 'rap', 'trap']",['Juice WRLD'],https://i.scdn.co/image/ab67616d0000b273048720225cecc2f638987a39,2024-11-05,Top Track,0.823,0.572,6.0,-6.067,0.0,0.0865,0.0079,0.0,0.113,0.568,141.996,175954.0,4.0
Trippie Redd,83,9930587,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,Leray,2.05,67,2019-11-22,"['melodic rap', 'rap', 'trap']",[],https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85,2024-11-05,Top Track,0.777,0.19,4.0,-12.476,1.0,0.0875,0.793,0.00123,0.108,0.379,132.786,122707.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,Apple,2.53,85,2024-06-07,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",[],https://i.scdn.co/image/ab67616d0000b27388e3822cccfb8f2832c70c2e,2024-11-05,Top Track,0.804,0.957,0.0,-5.452,1.0,0.034,0.125,0.0174,0.114,0.962,126.035,151740.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,360,2.23,82,2024-06-07,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",[],https://i.scdn.co/image/ab67616d0000b27388e3822cccfb8f2832c70c2e,2024-11-05,Top Track,0.857,0.62,0.0,-8.13,1.0,0.0472,0.646,0.244,0.0934,0.796,120.042,133805.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,Guess featuring billie eilish,2.39,80,2024-10-11,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",['Billie Eilish'],https://i.scdn.co/image/ab67616d0000b27355a1e72ba425c60a02a9bb47,2024-11-05,Top Track,0.78,0.713,0.0,-4.493,1.0,0.0888,0.0167,0.206,0.144,0.615,130.034,143331.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,Sympathy is a knife featuring ariana grande,2.57,80,2024-10-11,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",['Ariana Grande'],https://i.scdn.co/image/ab67616d0000b27355a1e72ba425c60a02a9bb47,2024-11-05,Top Track,0.711,0.603,3.0,-7.815,1.0,0.0405,0.0962,0.0,0.112,0.339,135.151,154127.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,365,3.39,79,2024-06-07,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",[],https://i.scdn.co/image/ab67616d0000b27388e3822cccfb8f2832c70c2e,2024-11-05,Top Track,0.761,0.856,1.0,-5.121,1.0,0.109,0.154,0.503,0.16,0.729,127.111,203618.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,Von dutch,2.74,76,2024-06-07,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",[],https://i.scdn.co/image/ab67616d0000b27388e3822cccfb8f2832c70c2e,2024-11-05,Top Track,0.706,0.698,10.0,-5.679,1.0,0.0537,0.00298,0.00375,0.116,0.648,130.013,164284.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,Talk talk featuring troye sivan,2.88,73,2024-10-11,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",['Troye Sivan'],https://i.scdn.co/image/ab67616d0000b27355a1e72ba425c60a02a9bb47,2024-11-05,Top Track,0.731,0.817,8.0,-5.595,1.0,0.0791,0.0196,6.13e-06,0.349,0.661,130.032,173077.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,Sympathy is a knife,2.52,73,2024-06-07,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",[],https://i.scdn.co/image/ab67616d0000b27388e3822cccfb8f2832c70c2e,2024-11-05,Top Track,0.718,0.706,7.0,-5.596,0.0,0.0587,0.0539,0.0,0.41,0.58,131.943,151125.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,Club classics,2.56,72,2024-06-07,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",[],https://i.scdn.co/image/ab67616d0000b27388e3822cccfb8f2832c70c2e,2024-11-05,Top Track,0.704,0.868,7.0,-6.022,1.0,0.191,0.125,4.4e-05,0.167,0.712,144.969,153527.0,4.0
Charli xcx,89,4368264,https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,"Girl, so confusing featuring lorde",3.43,69,2024-10-11,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",['Lorde'],https://i.scdn.co/image/ab67616d0000b27355a1e72ba425c60a02a9bb47,2024-11-05,Top Track,0.707,0.8,11.0,-5.567,0.0,0.0544,0.128,2.59e-05,0.3,0.354,124.991,205938.0,4.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,greedy,2.2,86,2023-09-15,['pop'],[],https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8,2024-11-05,Top Track,0.749,0.729,6.0,-3.19,0.0,0.0321,0.261,0.0,0.113,0.816,111.004,131872.0,1.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,It's ok I'm ok,2.61,85,2024-09-12,['pop'],[],https://i.scdn.co/image/ab67616d0000b273cd9a93745f6a7cd54deaab22,2024-11-05,Top Track,0.754,0.514,1.0,-7.721,0.0,0.0471,0.0257,3.98e-05,0.0808,0.363,114.997,156522.0,4.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,exes,2.66,83,2023-12-08,['pop'],[],https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,2024-11-05,Top Track,0.821,0.575,5.0,-6.57,0.0,0.0589,0.173,0.000242,0.114,0.611,136.962,159401.0,4.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,you broke me first,2.84,82,2021-03-26,['pop'],[],https://i.scdn.co/image/ab67616d0000b2736c2b76e0d78170d577add561,2024-11-05,Top Track,0.66,0.379,4.0,-9.357,1.0,0.0543,0.798,0.0,0.0913,0.0762,124.027,170227.0,4.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,run for the hills,2.4,79,2023-12-08,['pop'],[],https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,2024-11-05,Top Track,0.543,0.857,8.0,-3.341,1.0,0.0945,0.502,0.0,0.119,0.321,129.918,143940.0,4.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,she's all i wanna be,3.45,77,2022-05-27,['pop'],[],https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,2024-11-05,Top Track,0.602,0.626,2.0,-5.323,0.0,0.0396,0.0129,9.02e-06,0.144,0.619,160.118,207120.0,4.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,10:35,2.87,74,2023-04-21,['pop'],['Tiësto'],https://i.scdn.co/image/ab67616d0000b273cf8c47967e5c6bbc7dca5abb,2024-11-05,Top Track,0.696,0.793,8.0,-5.733,1.0,0.097,0.0683,3.78e-06,0.18,0.698,120.003,172253.0,4.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,that way,2.92,73,2020-01-24,['pop'],[],https://i.scdn.co/image/ab67616d0000b273cdfe41cd475f8ad3a29b3537,2024-11-05,Top Track,0.453,0.383,0.0,-11.015,1.0,0.163,0.728,0.0,0.387,0.333,105.029,175027.0,4.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,guilty conscience,2.53,69,2023-12-08,['pop'],[],https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,2024-11-05,Top Track,0.763,0.73,8.0,-3.666,1.0,0.0371,0.268,0.0,0.0681,0.749,98.018,152050.0,4.0
Tate McRae,85,6125725,https://i.scdn.co/image/ab6761610000e5ebe61da00cc3795e12aa732516,we're not alike,3.01,69,2023-12-08,['pop'],[],https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,2024-11-05,Top Track,0.707,0.811,8.0,-5.003,1.0,0.0338,0.0237,5.16e-06,0.153,0.672,113.022,180393.0,4.0
The Kid LAROI,85,5797807,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061,NIGHTS LIKE THIS,1.45,88,2023-11-10,['australian hip hop'],[],https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2,2024-11-05,Top Track,0.482,0.757,6.0,-4.586,1.0,0.0355,0.0137,0.0016,0.143,0.12,142.579,86984.0,4.0
The Kid LAROI,85,5797807,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061,BABY I'M BACK,2.85,83,2024-08-09,['australian hip hop'],[],https://i.scdn.co/image/ab67616d0000b273127bb9583e9861edbcde38f6,2024-11-05,Top Track,0.417,0.743,11.0,-5.094,0.0,0.0481,0.0154,0.0,0.191,0.128,161.877,171244.0,3.0
The Kid LAROI,85,5797807,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061,STAY (with Justin Bieber),2.36,82,2021-07-27,['australian hip hop'],['Justin Bieber'],https://i.scdn.co/image/ab67616d0000b273b4d59e6fa7e5e7cbc57ac33a,2024-11-05,Top Track,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,141806.0,4.0
The Kid LAROI,85,5797807,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061,GIRLS,2.55,74,2024-08-09,['australian hip hop'],[],https://i.scdn.co/image/ab67616d0000b273127bb9583e9861edbcde38f6,2024-11-05,Top Track,,,,,,,,,,,,,
The Kid LAROI,85,5797807,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061,APEROL SPRITZ,2.17,74,2024-10-11,['australian hip hop'],[],https://i.scdn.co/image/ab67616d0000b273867eaff1b88702a798ebba93,2024-11-05,Top Track,,,,,,,,,,,,,
The Kid LAROI,85,5797807,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061,WITHOUT YOU,2.69,73,2021-07-27,['australian hip hop'],[],https://i.scdn.co/image/ab67616d0000b273b4d59e6fa7e5e7cbc57ac33a,2024-11-05,Top Track,,,,,,,,,,,,,
The Kid LAROI,85,5797807,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061,NIGHTS LIKE THIS PT 2,2.77,70,2024-08-09,['australian hip hop'],[],https://i.scdn.co/image/ab67616d0000b273127bb9583e9861edbcde38f6,2024-11-05,Top Track,,,,,,,,,,,,,
The Kid LAROI,85,5797807,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061,BLEED,2.83,67,2023-11-10,['australian hip hop'],[],https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2,2024-11-05,Top Track,,,,,,,,,,,,,
The Kid LAROI,85,5797807,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061,LOVE AGAIN,2.44,63,2023-11-10,['australian hip hop'],[],https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2,2024-11-05,Top Track,,,,,,,,,,,,,
